Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;17;1.0460171699523926;9238;1;1;129.51011657714844;1;37;37;9;9;120.87051391601562;1;0;0;1;0;1;20.326440811157227;0;9.753317442573461e-08;5.995594024658203;7.398157596588135;1.6658364534378052;10.844755172729492;9.476500508753816e-07;3.684638727463607e-08;5.598134517669678;12.38161849975586;5.179195880889893;12.200186729431152;7.967936710429058e-08;12.576602935791016;3.4084744453430176;-1.2681156396865845;Enrolled
1;1;1.4248645305633545;9238;1;1;137.85105895996094;1;37;37;9;9;132.32147216796875;1;0;0;1;0;0;18.907302856445312;0;6.027313759204844e-08;5.916859149932861;9.334783554077148;5.38238000869751;12.536757469177246;9.713319570892054e-08;1.2431674356605527e-08;6.0149407386779785;10.487161636352539;5.894855499267578;12.143667221069336;2.3867524845400112e-08;7.858846664428711;2.5531580448150635;0.541461169719696;Enrolled
1;1;5.6302266120910645;9500;1;1;145.0135040283203;1;19;37;9;9;129.2069549560547;1;0;0;1;0;1;18.192079544067383;0;1.93889739819042e-08;8.176652908325195;7.6284894943237305;6.9243483543396;13.296948432922363;5.695643068293066e-08;7.4204193900584414e-09;8.155216217041016;7.6964945793151855;7.464449405670166;14.593982696533203;6.463233948039715e-09;10.706803321838379;1.2927815914154053;1.560383915901184;Enrolled
1;1;2.47713303565979;9500;1;1;135.93382263183594;1;37;37;9;9;105.8490219116211;1;0;0;1;1;0;21.438629150390625;0;2.5495918976048415e-07;6.953925609588623;8.261128425598145;6.3791303634643555;13.955819129943848;2.3793711534381146e-07;1.047835311851486e-07;8.164374351501465;10.462167739868164;5.917252540588379;13.277181625366211;6.491972470712426e-08;14.2697172164917;0.9136685729026794;-1.0643376111984253;Enrolled
1;1;1.1016476154327393;9147;1;1;133.697021484375;1;19;37;9;9;130.6613006591797;1;0;0;1;0;1;18.93553924560547;0;9.906683828830865e-08;5.471736907958984;8.508792877197266;2.1242403984069824;10.721965789794922;5.443887474143594e-08;1.4671662995624501e-08;5.071500301361084;10.791004180908203;2.738661289215088;13.782212257385254;1.3245034402586953e-08;7.620048999786377;2.5122060775756836;0.18355099856853485;Enrolled
1;17;1.0327439308166504;9238;1;1;130.19021606445312;1;37;37;9;9;121.8833999633789;1;0;0;1;0;1;20.535032272338867;0;7.736849738648743e-08;6.144612789154053;7.391791820526123;1.6485612392425537;10.464760780334473;2.7432557203610486e-07;2.0959625146588223e-08;5.736158847808838;12.888298988342285;5.413612365722656;11.952743530273438;1.5921981955102638e-08;12.506218910217285;3.6224024295806885;-1.5468871593475342;Enrolled
1;1;1.0542536973953247;9147;1;1;136.03619384765625;1;19;37;9;9;131.36285400390625;1;0;0;1;0;1;18.592069625854492;0;9.233112052697834e-08;5.768359184265137;8.362289428710938;2.135197162628174;10.179845809936523;1.3426110001546476e-07;2.20931895000831e-08;5.400622367858887;11.266663551330566;2.8240225315093994;14.044209480285645;2.3979591645684195e-08;7.6171698570251465;2.4616594314575195;0.10657055675983429;Enrolled
1;1;1.9538037776947021;9500;1;1;133.14218139648438;1;37;37;9;9;97.6445083618164;1;0;0;1;1;0;22.602846145629883;0;1.9733905176622102e-08;5.691949367523193;8.17684268951416;5.394979476928711;13.192862510681152;1.7224630610712666e-09;1.7839218990900463e-10;8.591870307922363;12.035564422607422;6.330855369567871;11.336097717285156;8.239032789347789e-10;16.18315887451172;0.15372049808502197;-1.1569868326187134;Enrolled
1;1;6.088568687438965;9147;1;1;124.33590698242188;1;37;37;9;9;115.8424072265625;0;0;0;1;0;0;17.676959991455078;0;5.767879684981381e-08;5.138434886932373;8.030379295349121;2.7228493690490723;11.614331245422363;4.150313870354694e-09;1.6399798852262393e-08;4.649433612823486;15.298555374145508;2.8638603687286377;10.850208282470703;2.7813980008062344e-09;7.6017961502075195;2.6573147773742676;0.6735665202140808;Enrolled
1;39;0.7885900735855103;9991;0;1;133.4391632080078;1;37;37;9;9;150.372314453125;0;0;0;1;0;0;24.660938262939453;0;2.3772638968466708e-08;6.815380573272705;8.90446662902832;4.583982467651367;12.113847732543945;3.545877813593279e-09;4.242147522148798e-09;5.30192756652832;7.888962268829346;4.961544036865234;12.996066093444824;1.8994601447275272e-09;16.03736686706543;0.4068183898925781;-1.22532057762146;Enrolled
1;39;0.8007380366325378;9991;0;1;134.60391235351562;1;37;37;9;9;152.6770477294922;0;0;0;1;0;0;23.588430404663086;0;3.5662646169498657e-09;7.0282697677612305;10.443814277648926;5.0598039627075195;11.993793487548828;6.141361308387161e-10;1.488693390783169e-09;5.161600112915039;7.557861328125;4.999382972717285;13.718389511108398;1.8687523750671176e-10;16.19935417175293;0.11591288447380066;-1.5598636865615845;Enrolled
1;1;5.204195022583008;9147;1;1;125.27799987792969;1;37;37;9;9;118.21186065673828;0;0;0;1;0;0;18.286006927490234;0;2.014432567420954e-07;5.292815208435059;9.728233337402344;2.8926665782928467;11.25033950805664;4.826577360006468e-09;3.156728212161397e-08;4.978847503662109;13.689249038696289;1.990046739578247;10.978711128234863;2.454650038785644e-09;7.6058878898620605;2.6066484451293945;0.37021270394325256;Enrolled
1;1;6.021294593811035;9147;1;1;124.63453674316406;1;37;37;9;9;116.36940002441406;0;0;0;1;0;0;17.652278900146484;0;2.895447615003377e-08;5.306397914886475;8.109086036682129;2.712754487991333;11.413460731506348;8.724776456858763e-09;4.4656105480100905e-09;4.815073013305664;14.749767303466797;2.857067346572876;10.926167488098145;5.326772356539777e-09;7.6013383865356445;2.54365873336792;0.7262909412384033;Enrolled
1;1;0.9529921412467957;9238;1;1;137.14410400390625;1;37;37;9;9;134.06346130371094;1;0;0;1;0;0;18.98390769958496;0;1.0076809076053905e-07;6.085264682769775;9.692255020141602;4.978815078735352;11.35048770904541;3.755954480766377e-08;2.080171235263606e-08;5.606449127197266;11.066762924194336;6.459181308746338;11.719078063964844;1.1315580472626152e-08;7.71131706237793;2.558320999145508;0.44890865683555603;Enrolled
1;1;0.9413479566574097;9238;1;1;139.2201385498047;1;37;37;9;9;132.09217834472656;1;0;0;1;0;0;19.23250961303711;0;4.1655265903273175e-08;6.476011276245117;10.015978813171387;4.913689136505127;11.669739723205566;6.01995253646237e-08;6.546798658746411e-09;5.616303443908691;10.763921737670898;6.263799667358398;12.532748222351074;2.4500259598880803e-08;7.876071453094482;2.5572404861450195;0.15463177859783173;Enrolled
1;1;1.5618644952774048;9147;0;1;133.71861267089844;1;37;37;9;9;121.9555435180664;0;0;0;1;0;0;23.536893844604492;0;6.451322320799591e-08;5.249756336212158;9.829446792602539;2.6839377880096436;10.442745208740234;4.8722526457822823e-08;1.4149594385060027e-08;5.106695652008057;7.9099907875061035;2.2563111782073975;12.125268936157227;2.2333232152504934e-08;8.799304008483887;2.0740177631378174;0.3706057071685791;Enrolled
1;1;0.9798991680145264;9147;1;1;135.17979431152344;1;1;37;9;9;127.6668930053711;1;0;0;1;0;0;21.03948402404785;0;8.411029739363585e-08;5.582901477813721;8.442486763000488;3.0953333377838135;10.426268577575684;2.2299690982663378e-08;1.0605911704431037e-08;5.152794361114502;9.39136028289795;4.002486228942871;12.384246826171875;8.387894823158604e-09;7.63832950592041;2.616206645965576;0.2745179831981659;Enrolled
1;39;0.782508134841919;9991;0;1;133.4535369873047;1;37;37;9;9;151.05020141601562;0;0;0;1;0;0;24.25600242614746;0;1.86789090861339e-08;6.81449031829834;8.927922248840332;4.747825622558594;11.816317558288574;2.2835644486463025e-09;3.5103426831994966e-09;5.208745956420898;7.820295810699463;5.101794719696045;13.007129669189453;1.1869958349564058e-09;16.117206573486328;0.3723892867565155;-1.2115525007247925;Enrolled
1;17;1.049107551574707;9238;1;1;132.45765686035156;1;37;37;9;9;124.08841705322266;1;0;0;1;0;0;17.888029098510742;0;9.86079662368411e-09;6.2588582038879395;8.125309944152832;3.6815836429595947;11.444663047790527;1.1421656509469358e-08;4.769419081895876e-09;5.434775352478027;9.91695499420166;4.089096546173096;10.416449546813965;4.558507349372576e-09;7.7160115242004395;2.530534267425537;0.3788032531738281;Enrolled
1;1;1.5374648571014404;9238;1;1;131.27761840820312;1;37;37;9;9;127.81993865966797;1;0;0;1;0;0;19.222776412963867;0;2.1779547410005762e-07;6.068558692932129;9.59915542602539;4.128145217895508;11.745329856872559;2.249341513049785e-08;2.6921576079530496e-08;5.771627902984619;10.978558540344238;4.689037799835205;11.70595645904541;1.1864804250194538e-08;7.650815963745117;2.4930965900421143;0.37332287430763245;Enrolled
1;39;0.8631349205970764;9500;1;1;123.45220184326172;1;37;37;9;9;101.4034194946289;0;0;0;1;1;0;32.85840606689453;0;3.1983610426777886e-08;8.243083953857422;15.0385103225708;5.704272747039795;10.703332901000977;4.234772088551608e-09;1.3876075399821275e-08;7.875306606292725;16.052322387695312;4.000166416168213;13.399478912353516;8.129950046509293e-09;16.199935913085938;0.28215527534484863;-1.3721059560775757;Enrolled
1;1;0.8354817628860474;9147;1;1;117.18711853027344;1;37;37;9;9;119.4139633178711;1;0;0;1;0;0;19.5771484375;0;9.99636924348124e-08;6.000802993774414;9.806103706359863;1.8216936588287354;9.948974609375;2.6557656074288616e-09;7.689188841197847e-09;5.431272506713867;10.034501075744629;1.4719175100326538;11.51414680480957;1.3337914106514859e-09;7.617476463317871;2.585590124130249;0.2993587553501129;Enrolled
1;39;0.8676833510398865;9991;0;1;130.4816436767578;1;37;37;9;9;132.1893768310547;0;0;0;1;0;0;24.618408203125;0;6.236541594262235e-08;6.084685802459717;7.649272441864014;3.369807004928589;10.920083999633789;4.1919463455997175e-09;5.077766207506329e-09;4.83242130279541;7.757467269897461;3.569070339202881;11.62043571472168;4.4037351543124714e-09;10.708120346069336;1.2928611040115356;1.1846176385879517;Enrolled
1;1;1.0442646741867065;9238;1;1;137.26614379882812;1;37;37;9;9;133.45736694335938;1;0;0;1;0;0;18.89013671875;0;7.671664548070112e-08;5.909487247467041;9.916863441467285;5.177426815032959;11.840332984924316;3.3146431377417684e-08;1.504094981896742e-08;5.848021984100342;10.858715057373047;6.0275068283081055;11.59525203704834;1.101315572071826e-08;7.715181350708008;2.552016019821167;0.39548346400260925;Enrolled
1;39;0.7258617281913757;9991;0;1;133.3734588623047;1;37;37;9;9;148.94900512695312;0;0;0;1;0;0;24.247177124023438;0;7.212757058283614e-09;7.204648971557617;9.13102912902832;4.515777587890625;11.746195793151855;5.953626480703633e-10;8.225894410074375e-10;5.126821517944336;7.665428161621094;5.068909645080566;13.20700740814209;4.158093869222057e-10;16.057340621948242;0.3699345290660858;-1.1663590669631958;Enrolled
1;1;0.7403818368911743;9147;1;1;117.12056732177734;1;37;37;9;9;119.28319549560547;1;0;0;1;0;0;19.431642532348633;0;3.436299067516302e-08;6.236224174499512;10.343588829040527;1.8729088306427002;9.6927490234375;1.3447269964217412e-09;2.7111553002612254e-09;5.627089500427246;9.913311004638672;1.4295356273651123;11.348797798156738;5.998764818215818e-10;7.6209211349487305;2.5641660690307617;0.23793230950832367;Enrolled
1;39;0.8978532552719116;9991;0;1;130.16659545898438;1;37;37;9;9;127.93291473388672;0;0;0;1;0;0;24.740018844604492;0;2.6624142890341318e-08;6.039158821105957;8.112261772155762;2.924370527267456;10.831217765808105;4.078237747506819e-09;2.2241413155654755e-09;4.716512203216553;7.680270671844482;3.2113428115844727;12.079215049743652;4.006312614990293e-09;10.4769287109375;1.4214195013046265;1.8008944988250732;Enrolled
1;1;1.1102911233901978;9147;1;1;120.11693572998047;1;37;37;9;9;119.97885131835938;1;0;0;1;0;0;19.905399322509766;0;1.6047663109475252e-07;5.442354202270508;9.350996017456055;1.9666574001312256;10.297903060913086;3.94974897233169e-09;1.238892277655168e-08;5.320200443267822;10.571173667907715;1.8788808584213257;11.711151123046875;3.1436739877932496e-09;7.627830982208252;2.4971752166748047;0.3382315933704376;Enrolled
1;39;0.86616450548172;9991;0;1;128.95059204101562;1;37;37;9;9;128.0023193359375;0;0;0;1;0;0;25.088605880737305;0;1.790565740122929e-08;6.050061225891113;7.845938682556152;2.9230713844299316;10.938661575317383;2.2632840046554747e-09;1.584754327765836e-09;4.701982021331787;7.684815406799316;3.1836392879486084;12.085516929626465;2.3796546955168196e-09;10.474117279052734;1.4581298828125;1.546049952507019;Enrolled
1;1;4.544391632080078;9500;1;1;140.87330627441406;1;19;37;9;9;123.50010681152344;1;0;0;1;0;1;18.058738708496094;0;1.2549216421575693e-07;7.675736904144287;7.196727752685547;6.973682403564453;14.094317436218262;4.470911108001019e-08;1.7891171211203982e-08;8.338391304016113;8.140237808227539;7.239293098449707;14.33532428741455;5.482271525636406e-09;11.255815505981445;2.272561550140381;0.3006889224052429;Enrolled
1;17;0.9057998061180115;9238;1;1;127.52887725830078;1;37;37;9;9;123.48595428466797;1;0;0;1;0;1;20.534225463867188;0;6.333037561034871e-08;6.137052536010742;7.7178425788879395;0.8573861122131348;9.607439994812012;1.2202806942696043e-07;5.49330714250118e-09;5.463912487030029;13.509247779846191;5.548561096191406;11.799382209777832;1.547827532810686e-09;12.760213851928711;3.6818675994873047;-1.8327566385269165;Enrolled
1;39;0.9444882869720459;9991;0;1;133.82742309570312;1;37;37;9;9;150.46153259277344;0;0;0;1;0;0;25.43053436279297;0;1.4126577241313498e-08;6.9557037353515625;8.268110275268555;4.732831954956055;11.938331604003906;2.5625785937677392e-09;4.31535829292784e-09;5.570855140686035;8.139236450195312;4.693352699279785;13.1727294921875;2.0941819389719285e-09;16.189607620239258;0.46244633197784424;-1.312479853630066;Enrolled
1;39;0.913949191570282;9500;1;1;126.17665100097656;1;37;37;9;9;102.16603088378906;0;0;0;1;1;0;32.307125091552734;0;1.1619100348525535e-08;9.095185279846191;16.12943458557129;5.871702194213867;10.654048919677734;2.177546587489587e-09;1.0396608018936604e-08;7.380520343780518;15.366911888122559;4.056066036224365;14.287077903747559;2.789680930703753e-09;16.19999885559082;0.07351433485746384;-1.5937542915344238;Enrolled
1;1;2.6654508113861084;9500;1;1;132.779541015625;1;37;37;9;9;117.01795196533203;1;0;0;1;0;1;18.727115631103516;0;6.862827461873167e-08;7.865743160247803;7.785501480102539;6.651974678039551;12.822482109069824;1.4695713979051561e-08;5.2117727911138445e-09;7.940114974975586;8.472417831420898;7.117776870727539;13.64621353149414;4.370438178025182e-10;12.558695793151855;3.656581163406372;-1.7578504085540771;Enrolled
1;1;5.307443141937256;9500;1;1;144.8959197998047;1;19;37;9;9;129.778564453125;1;0;0;1;0;1;18.499780654907227;0;2.887257721795322e-08;7.8858184814453125;7.65796422958374;6.505171298980713;13.073068618774414;1.2652178327243746e-07;3.0639213832728274e-08;7.489835739135742;7.952572822570801;7.352020740509033;14.389814376831055;3.060379327735063e-08;10.537345886230469;1.5221922397613525;1.6069515943527222;Enrolled
1;17;1.0662859678268433;9238;1;1;133.24964904785156;1;37;37;9;9;125.10652160644531;1;0;0;1;0;0;18.150514602661133;0;9.698295500015774e-09;6.24655294418335;8.542481422424316;3.912430763244629;11.376782417297363;1.0556096441405316e-08;4.0961163350061724e-09;5.600762367248535;10.145881652832031;4.468659400939941;10.722384452819824;4.484574489538318e-09;7.718746185302734;2.5289084911346436;0.4822501540184021;Enrolled
1;39;0.9493043422698975;9500;1;1;122.27576446533203;1;37;37;9;9;101.62327575683594;0;0;0;1;1;0;32.62990188598633;0;7.242537947149685e-08;7.816202640533447;14.618643760681152;5.906169414520264;11.038578033447266;2.4663471265284898e-08;1.7035993948866235e-08;7.781378269195557;15.742298126220703;3.987226963043213;12.890364646911621;2.16612310310893e-08;16.1668701171875;0.2910130023956299;-1.45815908908844;Enrolled
1;1;1.555154800415039;9238;1;1;137.3523712158203;1;37;37;9;9;130.06353759765625;1;0;0;1;0;0;18.912944793701172;0;7.999010165349318e-08;6.025361061096191;8.881648063659668;5.292694568634033;12.690463066101074;1.6582418993493775e-07;1.655855896842695e-08;5.850582599639893;10.070524215698242;5.819035530090332;12.571362495422363;3.399044956609032e-08;8.143436431884766;2.5239553451538086;0.36905941367149353;Enrolled
1;1;2.0021331310272217;9500;1;1;133.18226623535156;1;37;37;9;9;98.25226593017578;1;0;0;1;1;0;22.279714584350586;0;2.5510303203191143e-08;6.026327610015869;8.241527557373047;5.496585845947266;13.330851554870605;9.128918954104392e-09;6.451975620436201e-10;8.550640106201172;11.752603530883789;5.940130233764648;11.767669677734375;3.7230145633060374e-09;16.158002853393555;0.17496050894260406;-1.0847312211990356;Enrolled
1;1;1.5240205526351929;9147;1;1;125.34867858886719;1;37;37;9;9;120.32465362548828;;0;0;1;0;0;19.09639549255371;0;1.4987847407610388e-07;5.297536373138428;9.416173934936523;2.070446014404297;10.095528602600098;1.249942904735235e-08;1.806384908320524e-08;5.447046756744385;9.624876022338867;2.0304837226867676;11.632072448730469;5.967386584870837e-09;7.6145734786987305;2.546689510345459;0.18294548988342285;Enrolled
1;1;1.1192564964294434;9238;1;1;137.38470458984375;1;37;37;9;9;132.87330627441406;1;0;0;1;0;0;18.97372817993164;0;7.857906325625663e-08;5.747101306915283;10.170613288879395;5.046108245849609;12.262869834899902;4.458971503140674e-08;1.358929768713324e-08;5.924646854400635;10.594490051269531;5.803927421569824;11.744108200073242;1.4974446571613953e-08;7.726268291473389;2.5282890796661377;0.4043988883495331;Enrolled
1;1;1.6917331218719482;9147;1;1;131.79672241210938;1;37;37;9;9;118.75003051757812;0;0;0;1;0;0;19.84048080444336;0;1.672694160959054e-08;4.865190029144287;9.058752059936523;2.461259126663208;10.164420127868652;1.785836012402342e-08;4.059606428796769e-09;5.183331489562988;7.978872299194336;2.3050246238708496;11.663084030151367;1.07561284323765e-08;7.692258834838867;2.297926902770996;0.16384948790073395;Enrolled
1;1;5.994614601135254;9147;1;1;124.3882827758789;1;37;37;9;9;116.07240295410156;0;0;0;1;0;0;17.752864837646484;0;2.435937673794797e-08;5.294046401977539;8.08721923828125;2.7119030952453613;11.374366760253906;4.518437179967805e-09;4.2676626677007334e-09;4.809870719909668;14.545919418334961;2.9070687294006348;10.977928161621094;3.5691445354757434e-09;7.601821422576904;2.5655481815338135;0.6633069515228271;Enrolled
1;1;1.2025564908981323;9147;1;1;144.8622283935547;1;1;37;9;9;135.8560333251953;1;0;0;1;0;0;21.302532196044922;0;8.308077070751096e-08;5.1390061378479;8.093328475952148;3.786846160888672;10.462631225585938;5.854721152331877e-10;4.17976586675195e-09;4.6038408279418945;7.582185745239258;4.917018890380859;12.401084899902344;1.9860313393849083e-10;7.601398944854736;2.672788143157959;0.35963189601898193;Enrolled
1;1;1.9512559175491333;9500;1;1;132.6548614501953;1;37;37;9;9;97.6406021118164;1;0;0;1;1;0;22.667600631713867;0;1.6145959236268936e-08;5.633655071258545;8.335046768188477;5.376140117645264;13.069063186645508;3.0273145101844534e-10;6.217796416629895e-11;8.347585678100586;12.063018798828125;6.53169059753418;11.287651062011719;1.6674880920497515e-10;16.165969848632812;0.12519976496696472;-1.1178548336029053;Enrolled
